
Number of samples:   119
Sample interval:     0.001 seconds
Total sampling time: 0.11900000000000001 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2414551 "fn-sprof" RUNNING {120F5D05C3}> (248/1048576 bytes, 2 hash buckets)
   #<THREAD tid=2414554 "fn owner client" RUNNING {120FB9D163}> (26744/1048576 bytes, 99 hash buckets)
   #<THREAD tid=2414552 "fn outbound feed" RUNNING {120FA33303}> (416/1048576 bytes, 3 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     12  10.1     12  10.1     12  10.1        -  foreign function fsync
   4      9   7.6      9   7.6     21  17.6        -  ASH
   6      6   5.0      6   5.0     27  22.7        -  foreign function rename
   8      5   4.2      5   4.2     32  26.9        -  FN-SHA256-NTHX
  10      5   4.2      5   4.2     37  31.1        -  foreign function __open64
  12      4   3.4      8   6.7     41  34.5        -  FN-SHA256-APPX
  14      4   3.4      6   5.0     45  37.8        -  FN-SHA256-SHR32
  16      4   3.4      4   3.4     49  41.2        -  SB-KERNEL:TWO-ARG-XOR
  18      3   2.5     13  10.9     52  43.7        -  FN-SHA256-ROTR32
  20      3   2.5      3   2.5     55  46.2        -  foreign function clock_nanosleep
  22      3   2.5      3   2.5     58  48.7        -  FN-SHA256-W32
  24      3   2.5      3   2.5     61  51.3        -  SB-IMPL::LIST-REVERSE
  26      3   2.5      3   2.5     64  53.8        -  GENERIC--
  28      3   2.5      3   2.5     67  56.3        -  foreign function __close
  30      2   1.7      5   4.2     69  58.0        -  FN-SHA256-FIX-OCTETS
  32      2   1.7      5   4.2     71  59.7        -  FN-SHA256-WORDS16
  34      2   1.7      4   3.4     73  61.3        -  FN-SHA256-MAJ
  36      2   1.7      2   1.7     75  63.0        -  FN-SHA256-BYTE
  38      2   1.7      2   1.7     77  64.7        -  FN-MIDX-BRANCH-PUT
  40      2   1.7      2   1.7     79  66.4        -  SB-KERNEL:TWO-ARG-IOR
  42      1   0.8     53  44.5     80  67.2        -  FN-FRAME-DIGEST
  44      1   0.8     18  15.1     81  68.1        -  FN-SHA256-SCHEDULE-AUX
  46      1   0.8     10   8.4     82  68.9        -  FNN-ADVANCE-FRONTIER
  48      1   0.8      7   5.9     83  69.7        -  FN-ARTICLE-PARSE-LINES
  50      1   0.8      6   5.0     84  70.6        -  FN-SHA256-SSIG0
  52      1   0.8      4   3.4     85  71.4        -  foreign function nanosleep
  54      1   0.8      3   2.5     86  72.3        -  FN-INDEX-BUILD
  56      1   0.8      3   2.5     87  73.1        -  FN-ARTICLE-FIELD-LISTP
  58      1   0.8      2   1.7     88  73.9        -  FN-ARTICLE-HEADER-BYTES-P
  60      1   0.8      2   1.7     89  74.8        -  FN-ARTICLE-ASCII-DOWNCASE
  62      1   0.8      2   1.7     90  75.6        -  FN-SHA256-ZEROS
  64      1   0.8      2   1.7     91  76.5        -  FN-SHA256-PAD
  66      1   0.8      1   0.8     92  77.3        -  APPEND
  68      1   0.8      1   0.8     93  78.2        -  FN-INDEX-ENTRY
  70      1   0.8      1   0.8     94  79.0        -  FN-SHA256-CH
  72      1   0.8      1   0.8     95  79.8        -  SB-KERNEL:TWO-ARG-AND
  74      1   0.8      1   0.8     96  80.7        -  FN-WIRE-AG-CAR
  76      1   0.8      1   0.8     97  81.5        -  FN-ARTICLE-NEXT-LINE-AUX
  78      1   0.8      1   0.8     98  82.4        -  FN-SHA256-REVX
  80      1   0.8      1   0.8     99  83.2        -  SB-IMPL::OUTPUT-TO-C-STRING/LATIN-1/LF
------------------------------------------------------------------------
          0   0.0                                     elsewhere
