
Number of samples:   112
Sample interval:     0.001 seconds
Total sampling time: 0.112 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2413093 "fn-sprof" RUNNING {120F5D05C3}> (136/1048576 bytes, 1 hash buckets)
   #<THREAD tid=2413096 "fn owner client" RUNNING {120FB9D163}> (27544/1048576 bytes, 102 hash buckets)
   #<THREAD tid=2413094 "fn outbound feed" RUNNING {120FA33303}> (320/1048576 bytes, 2 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2      7   6.3      7   6.3      7   6.3        -  foreign function fsync
   4      5   4.5     16  14.3     12  10.7        -  FN-SHA256-ROUNDS
   6      4   3.6      6   5.4     16  14.3        -  FN-SHA256-ROTR32
   8      4   3.6      4   3.6     20  17.9        -  FN-CBOR-OCTET-LISTP
  10      4   3.6      4   3.6     24  21.4        -  FN-SHA256-NTHX
  12      4   3.6      4   3.6     28  25.0        -  FN-SHA256-W32
  14      4   3.6      4   3.6     32  28.6        -  foreign function __close
  16      3   2.7      6   5.4     35  31.3        -  FN-RETAIN-OBLIGATION-IDS
  18      3   2.7      5   4.5     38  33.9        -  FN-ARTICLE-NEXT-LINE-AUX
  20      3   2.7      3   2.7     41  36.6        -  foreign function __open64
  22      3   2.7      3   2.7     44  39.3        -  ASH
  24      3   2.7      3   2.7     47  42.0        -  SB-KERNEL:VECTOR-HAIRY-DATA-VECTOR-REF/CHECK-BOUNDS
  26      3   2.7      3   2.7     50  44.6        -  foreign function rename
  28      2   1.8      4   3.6     52  46.4        -  FN-INDEX-MEMBERSHIP-ENTRIES
  30      2   1.8      4   3.6     54  48.2        -  FN-RECORD-STRING-OCTETS-AUX
  32      2   1.8      3   2.7     56  50.0        -  FN-SHA256-SSIG1
  34      2   1.8      2   1.8     58  51.8        -  SB-KERNEL:TWO-ARG-XOR
  36      2   1.8      2   1.8     60  53.6        -  SB-KERNEL:%MAP-FOR-EFFECT-ARITY-1
  38      2   1.8      2   1.8     62  55.4        -  FN-INDEX-ENTRY
  40      2   1.8      2   1.8     64  57.1        -  foreign function __write
  42      2   1.8      2   1.8     66  58.9        -  FN-RECORD-STRING-OCTETS
  44      2   1.8      2   1.8     68  60.7        -  FN-GIDX-PUT
  46      2   1.8      2   1.8     70  62.5        -  foreign function unlink
  48      2   1.8      2   1.8     72  64.3        -  SB-IMPL::APPEND2
  50      1   0.9     75  67.0     73  65.2        -  FNN-CALL
  52      1   0.9     24  21.4     74  66.1        -  FNN-PUBLISH
  54      1   0.9     12  10.7     75  67.0        -  FN-SHA256-SCHEDULE-AUX
  56      1   0.9      9   8.0     76  67.9        -  FNN-OBSERVE
  58      1   0.9      8   7.1     77  68.8        -  FN-ARTICLE-PARSE-LINES
  60      1   0.9      7   6.3     78  69.6        -  FN-SCAR-STEP-COUNTED-CORE
  62      1   0.9      6   5.4     79  70.5        -  FN-CCAR-COMPLETION-ENABLEDP
  64      1   0.9      5   4.5     80  71.4        -  FN-SHA256-BSIG0
  66      1   0.9      3   2.7     81  72.3        -  FN-SHA256-MAJ
  68      1   0.9      3   2.7     82  73.2        -  FN-SCAR-FEED-BYTE
  70      1   0.9      2   1.8     83  74.1        -  FN-WIRE-FEED-BYTE
  72      1   0.9      2   1.8     84  75.0        -  FN-SHA256-FIX-OCTETS
  74      1   0.9      2   1.8     85  75.9        -  SB-IMPL::%OUTPUT-INTEGER-IN-BASE
  76      1   0.9      2   1.8     86  76.8        -  FN-SHA256-WORDS-OCTETS
  78      1   0.9      2   1.8     87  77.7        -  FN-SHA256-APPX
  80      1   0.9      2   1.8     88  78.6        -  FN-SHA256-ADD8
------------------------------------------------------------------------
          0   0.0                                     elsewhere
